id,exchange_name,exchange_pair,volume(24h),price,volume(%)
ethereum,HitBTC,ETH/BTC,29319000,732.94,0.018600000000000002
ethereum,EXX,ETH/BTC,28144600,733.47,0.0179
ethereum,Huobi,ABT/ETH,25333500,734.43,0.0161
ethereum,CoinEgg,ETH/BTC,23410000,730.99,0.0149
ethereum,Kraken,ETH/EUR,18152000,734.84,0.0115
ethereum,Kraken,ETH/USD,17735000,731.60,0.0113
ethereum,Upbit,ETH/KRW,15036000,758.69,0.0096
ethereum,Bitstamp,ETH/USD,13364500,732.97,0.0085
ethereum,OKEx,ETC/ETH,13308700,733.28,0.0085
ethereum,Huobi,HT/ETH,12952200,733.86,0.008199999999999999
ethereum,Bit-Z,TRX/ETH,12492800,734.60,0.0079
ethereum,Bitfinex,ETH/BTC,12272900,733.76,0.0078000000000000005
ethereum,Poloniex,ETH/BTC,11632000,733.09,0.0074
ethereum,Livecoin,ETH/BTC,10978700,734.12,0.006999999999999999
ethereum,Huobi,ONT/ETH,10964900,745.56,0.006999999999999999
ethereum,YoBit,ETH/BTC,10488000,732.09,0.0067
ethereum,Binance,EOS/ETH,10148700,734.38,0.006500000000000001
ethereum,Simex,ETH/USD,10018500,775.00,0.0064
ethereum,Bittrex,ETH/BTC,9728460,734.14,0.0062
ethereum,Lbank,ETH/BTC,9231540,743.53,0.0059
ethereum,Huobi,MTN/ETH,9196640,733.25,0.0058
ethereum,Huobi,ETH/BTC,9063150,733.79,0.0058
ethereum,Coinbene,ETH/USDT,8975640,736.15,0.005699999999999999
ethereum,Gemini,ETH/USD,8708770,732.29,0.0055000000000000005
ethereum,Coinone,ETH/KRW,7834250,758.59,0.005
ethereum,Binance,NCASH/ETH,7553110,740.67,0.0048
ethereum,BCEX,ETH/BTC,6950440,751.12,0.0044
ethereum,Liqui,TRX/ETH,6696020,735.84,0.0043
ethereum,ZB.COM,ETH/USDT,6522460,738.91,0.0040999999999999995
ethereum,Tidex,ETH/BTC,6098640,734.14,0.0039000000000000003
ethereum,Kraken,ETH/BTC,6066130,732.67,0.0039000000000000003
ethereum,Huobi,EOS/ETH,5308360,735.81,0.0034000000000000002
ethereum,Lbank,ZEC/ETH,5279930,727.63,0.0034000000000000002
ethereum,Bitstamp,ETH/BTC,5224530,731.97,0.0033
ethereum,Bitstamp,ETH/EUR,5204900,736.16,0.0033
ethereum,HitBTC,ETH/USDT,5203320,750.93,0.0033
ethereum,Binance,NEO/ETH,4679760,732.35,0.003
ethereum,GDAX,ETH/BTC,4421200,733.56,0.0028000000000000004
ethereum,Binance,VEN/ETH,4370910,736.01,0.0028000000000000004
ethereum,Exmo,ETH/BTC,4358220,732.13,0.0028000000000000004
ethereum,EXX,EPC/ETH,4317360,750.49,0.0027
ethereum,WEX,ETH/USD,4308460,737.19,0.0027
ethereum,Binance,ADA/ETH,4304370,753.04,0.0027
ethereum,Liqui,SRN/ETH,4165450,734.18,0.0026
ethereum,GDAX,ETH/EUR,4161440,737.18,0.0026
ethereum,Binance,ZIL/ETH,4049680,730.97,0.0026
ethereum,Huobi,ZIL/ETH,4002610,734.09,0.0025
ethereum,WEX,ETH/BTC,3999000,734.14,0.0025
ethereum,Binance,XRP/ETH,3996780,734.92,0.0025
ethereum,OKEx,TRUE/ETH,3942190,730.26,0.0025
ethereum,Gate.io,ETH/USDT,3908000,738.09,0.0025
ethereum,RightBTC,ETH/BTC,3749590,743.33,0.0024
ethereum,Binance,NANO/ETH,3684060,733.20,0.0023
ethereum,Bit-Z,NKC/ETH,3628790,731.31,0.0023
ethereum,Huobi,THETA/ETH,3545650,736.77,0.0023
ethereum,BtcTrade.im,ETH/BTC,3497450,735.14,0.0022
ethereum,Neraex,ETH/JPY,3493370,739.48,0.0022
ethereum,Binance,IOST/ETH,3457970,735.99,0.0022
ethereum,Bibox,JNT/ETH,3405960,732.39,0.0022
ethereum,Korbit,ETH/KRW,3262110,757.32,0.0021
ethereum,Binance,DLT/ETH,3100570,732.76,0.002
ethereum,Coinbene,ABT/ETH,3087770,734.78,0.002
ethereum,Huobi,ELA/ETH,3076900,734.20,0.002
ethereum,Bibox,SXUT/ETH, 3051330,733.90,0.0019
ethereum,Poloniex,ETH/USDT,2916660,736.18,0.0019
ethereum,Exmo,ETH/USD,2908800,752.80,0.0018
ethereum,IDEX,ELEC/ETH,2868830,736.19,0.0018
ethereum,OKEx,EOS/ETH,2761450,734.55,0.0018
ethereum,Bittrex,ETH/USDT,2719810,737.60,0.0017000000000000001
ethereum,Binance,ICX/ETH,2660210,734.95,0.0017000000000000001
ethereum,Bit-Z,OC/ETH,2566410,758.51,0.0016
ethereum,Upbit,ETH/BTC,2542880,734.14,0.0016
ethereum,OTCBTC,BTC/ETH,2412180,749.32,0.0015
ethereum,Bitfinex,EOS/ETH,2394030,733.72,0.0015
ethereum,Bibox,CAG/ETH,2391900,734.74,0.0015
ethereum,Huobi,QUN/ETH, 2390650,734.21,0.0015
ethereum,Huobi,PROPY/ETH,2320940,738.01,0.0015
ethereum,OKEx,XRP/ETH,2309070,731.92,0.0015
ethereum,Huobi,IOST/ETH,2307890,729.31,0.0015
ethereum,bitFlyer,ETH/BTC,2283110,734.24,0.0015
ethereum,DSX,ETH/EUR,2277990,729.82,0.0014000000000000002
ethereum,Bibox,ETH/BTC,2276720,732.77,0.0014000000000000002
ethereum,Binance,LTC/ETH,2217830, 733.38,0.0014000000000000002
ethereum,Bancor Network,BNT/ETH,2205180,737.94,0.0014000000000000002
ethereum,Binance,ONT/ETH,2190320,690.20,0.0014000000000000002
ethereum,OTCBTC,BCH/ETH,2171470,776.79,0.0014000000000000002
ethereum,Huobi,WPR/ETH,2161210,722.00,0.0014000000000000002
ethereum,WEX,ETH/RUR,2146160,739.11,0.0014000000000000002
ethereum,Bibox,BIX/ETH,2113490,734.60,0.0013
ethereum,Bit-Z,INK/ETH,2088390,652.65,0.0013
ethereum,Kucoin,ETH/BTC,2067910,736.08,0.0013
ethereum,TOPBTC,ETH/BTC,1981990,738.91,0.0013
ethereum,Bibox,ETH/USDT,1861980,734.80,0.0012
ethereum,ZB.COM,ETH/BTC,1824790,733.46,0.0012
ethereum,Coinbene,MTN/ETH,1814690,750.92 ,0.0012
ethereum,Huobi,DGD/ETH,1764580,731.82,0.0011
ethereum,WEX,ETH/EUR,1762110,743.20,0.0011
ethereum,Kucoin,CS/ETH,1759610,729.27,0.0011
ethereum,Binance,XLM/ETH,1755080,741.78,0.0011
ethereum,Bibox,ETH/DAI,1732640,844.37,0.0011
ethereum,HitBTC,AVH/ETH,1727350,735.32,0.0011
ethereum,HitBTC,BCH/ETH,1724930,733.34,0.0011
ethereum,Bibox,C20/ETH,1709380,733.43,0.0011
ethereum,Bibox,CPC/ETH,1648290,733.29,0.001
ethereum,Bibox,TNC/ETH,1623720,733.79,0.001
ethereum,Binance,BCC/ETH,1610440,733.81,0.001
ethereum,WEX,ETH/LTC,1609060,731.63,0.001
ethereum,CEX.IO,ETH/USD,1604060,751.51,0.001
ethereum,Bibox,GTO/ETH,1554480,731.16,0.001
ethereum,Huobi,VEN/ETH,1548360,745.40,0.001
ethereum,QuadrigaCX,ETH/CAD,1512870,747.88,0.001
ethereum,Fatbtc,ETH/CNY,1495610,736.25,0.001
ethereum,OKEx,R/ETH,1485320,736.11,0.0009
ethereum,Liqui,ADX/ETH,1475700,734.38,0.0009
ethereum,Bibox,HPB/ETH,1470550,732.13,0.0009
ethereum,Binance,GXS/ETH,1467460,735.82,0.0009
ethereum,Kraken,EOS/ETH,1467020,733.22,0.0009
ethereum,WEX,BCH/ETH,1433770,736.71,0.0009
ethereum,Huobi,OMG/ETH,1427820,731.66,0.0009
ethereum,Binance,BNB/ETH,1396930,736.13,0.0009
ethereum,Binance,OMG/ETH,1396380,735.29,0.0009
ethereum,Huobi,MDS/ETH,1377750,735.62,0.0009
ethereum,Liqui,GUP/ETH,1370160,739.75,0.0009
ethereum,Huobi,BTM/ETH,1365170,1716.20,0.0009
ethereum,Bibox,CMT/ETH,1331550,736.84,0.0008
ethereum,Liqui,ETH/BTC,1303690,731.94,0.0008
ethereum,Huobi,DTA/ETH,1297310,735.46,0.0008
ethereum,Bibox,EOS/ETH,1295030,730.60,0.0008
ethereum,WEX,DSH/ETH,1282560,741.67,0.0008
ethereum,Bibox,BLT/ETH,1268940,732.43,0.0008
ethereum,BTC Markets,ETH/AUD,1267120,738.23,0.0008
ethereum,Bibox,ITC/ETH,1228880,736.65,0.0008
ethereum,AEX,ETH/BITCNY,1216160,752.24,0.0008
ethereum,Huobi,BLZ/ETH,1214300,736.23,0.0008
ethereum,Huobi,LET/ETH,1201580,737.23,0.0008
ethereum,Huobi,NAS/ETH,1182110,733.33,0.0008
ethereum,Liqui,ETH/USDT,1161940,737.28,0.0007000000000000001
ethereum,Bibox,CAT/ETH,1134760,730.38,0.0007000000000000001
ethereum,OTCBTC,ZEC/ETH,1131280,710.37,0.0007000000000000001
ethereum,Bibox,BTM/ETH,1112060,1684.20,0.0007000000000000001
ethereum,EXX,ETH/USDT,1097110,734.92,0.0007000000000000001
ethereum,xBTCe,ETH/EUR,1096250,717.32,0.0007000000000000001
ethereum,Huobi,RCN/ETH,1091780,736.42,0.0007000000000000001
ethereum,Bibox,TRX/ETH,1086040,732.67,0.0007000000000000001
ethereum,CoinEx,ETH/BCH,1063970,735.39,0.0007000000000000001
ethereum,xBTCe,ETH/USD,1063670,734.47,0.0007000000000000001
ethereum,HitBTC,XMR/ETH,1057160,733.66,0.0007000000000000001
ethereum,Bibox,ETC/ETH,1057000,737.46,0.0007000000000000001
ethereum,Binance,POA/ETH,1053480,737.06,0.0007000000000000001
ethereum,Bibox,LEND/ETH,1033030,733.64,0.0007000000000000001
ethereum,Bittrex,BCC/ETH,1027000,732.18,0.0007000000000000001
ethereum,Binance,DGD/ETH,1010830,733.80,0.0006
ethereum,Binance,IOTA/ETH,1006650,731.02,0.0006
ethereum,Binance,TRIG/ETH,1003050,735.28,0.0006
ethereum,Huobi,RUFF/ETH,1000440,743.54 ,0.0006
ethereum,Bibox,LTC/ETH,997616,736.44,0.0006
ethereum,Bibox,PXS/ETH,981405,729.47,0.0006
ethereum,Qryptos,TRX/ETH,974677,728.84,0.0006
ethereum,Coinnest,ETH/KRW,950397,676.89,0.0006
ethereum,Liqui,WINGS/ETH,936433,735.11,0.0006
ethereum,Huobi,HSR/ETH,928795,734.81,0.0006
ethereum,Huobi,ELF/ETH,928286,737.16,0.0006
ethereum,OTCBTC,EOS/ETH,927393,726.24,0.0006
ethereum,Huobi,LSK/ETH,921061,731.76,0.0006
ethereum,Huobi,STK/ETH,911727,736.35,0.0006
ethereum,OKEx,INS/ETH,874723,731.44,0.0006
ethereum,Exmo,ETH/RUB,866779,706.28,0.0006
ethereum,WEX,ETH/ZEC,856986,734.67,0.0005
ethereum,Binance,MCO/ETH,841704,739.36,0.0005
ethereum,Bibox,ABT/ETH,838884,742.27,0.0005
ethereum,BX Thailand,ETH/THB,838271,737.30,0.0005
ethereum,Binance,ETC/ETH,828407,736.53,0.0005
ethereum,xBTCe,ETH/RUB,827562,766.16,0.0005
ethereum,Huobi,ITC/ETH,820166,740.48,0.0005
ethereum,Huobi,ENG/ETH,811719,735.71,0.0005
ethereum,Binance,XMR/ETH,810457,735.43,0.0005
ethereum,Qryptos,EZT/ETH,808776,728.16,0.0005
ethereum,Huobi,QTUM/ETH,791971,739.77,0.0005
ethereum,OKEx,MOF/ETH,790854,741.71,0.0005
ethereum,OKEx,NEO/ETH,784157,727.38,0.0005
ethereum,Huobi,SNC/ETH,771545,747.40,0.0005
ethereum,Huobi,MTX/ETH,770600,728.68,0.0005
ethereum,xBTCe,ETH/BTC,764257,751.76,0.0005
ethereum,BTCTurk,ETH/TRY,734561,736.17,0.0005
ethereum,Bit-Z,MCO/ETH,724580,737.49,0.0005
ethereum,Huobi,WICC/ETH,720166,737.20,0.0005
ethereum,Binance,GVT/ETH,717482,745.43,0.0005
ethereum,Exmo,ETH/EUR,715772,764.61,0.0005
ethereum,Bit-Z,NULS/ETH, 704711,734.88,0.0004
ethereum,Huobi,LINK/ETH,696679,729.98,0.0004
ethereum,Huobi,MCO/ETH,679978,736.74,0.0004
ethereum,Huobi,CVC/ETH,678339,734.96,0.0004
ethereum,Huobi,QASH/ETH,674077,733.38,0.0004
ethereum,Bittrex,ADA/ETH,669602,753.44,0.0004
ethereum,Bitfinex,BCH/ETH,667942,735.12,0.0004
ethereum,Bibox,RDN/ETH,660707,745.97,0.0004
ethereum,Binance,BCPT/ETH,656001,732.92,0.0004
ethereum,COSS,COSS/ETH,653478,734.95,0.0004
ethereum,Poloniex,BCH/ETH,652279,734.30,0.0004
ethereum,Allcoin,UGT/ETH,651900,735.13,0.0004
ethereum,Binance,RPX/ETH, 647789,733.31,0.0004
ethereum,Binance,WTC/ETH,637840,732.20,0.0004
ethereum,Huobi,SRN/ETH,635405,739.44,0.0004
ethereum,Binance,OAX/ETH,631326,736.23,0.0004
ethereum,Binance,QSP/ETH,629285,736.02,0.0004
ethereum,Huobi,ADX/ETH,627905,733.42,0.0004
ethereum,Exmo,ETH/UAH,626218,753.00,0.0004
ethereum,Livecoin,ETH/USD,618768,750.09,0.0004
ethereum,ChaoEX,ETH/BTC,616357,732.34,0.0004
ethereum,Huobi,GNT/ETH,609626,732.43,0.0004
ethereum,Bibox,SNOV/ETH,608824,730.88,0.0004
ethereum,Binance,BLZ/ETH,606368,735.64,0.0004
ethereum,AEX,ETH/USDT, 605192,734.23,0.0004
ethereum,OKEx,RFR/ETH,604619,734.42,0.0004
ethereum,Gemini,ETH/BTC,595196,731.21,0.0004
ethereum,Bibox,TNB/ETH,595079,744.94,0.0004
ethereum,Kucoin,ETH/USDT,592010,742.28,0.0004
ethereum,Binance,ENJ/ETH,590196,731.29,0.0004
ethereum,Binance,NEBL/ETH,588228,737.34,0.0004
ethereum,Huobi,OCN/ETH,581900,737.64,0.0004
ethereum,C2CX,ETH/USDT,558598,736.24,0.0004
ethereum,OKEx,AIDOC/ETH,552213,744.59,0.0004
ethereum,ChaoEX,ZRX/ETH,551625,729.99,0.0004
ethereum,Binance,BQX/ETH,550940,735.28,0.0004
ethereum,Huobi,EVX/ETH,545571 ,735.40,0.0003
ethereum,Binance,XVG/ETH,543422,736.48,0.0003
ethereum,Binance,LSK/ETH,542826,734.93,0.0003
ethereum,Huobi,AIDOC/ETH,541932,737.87,0.0003
ethereum,Bibox,DXT/ETH,534131,734.49,0.0003
ethereum,Binance,VIBE/ETH,523610,733.55,0.0003
ethereum,IDEX,TOMO/ETH,522545,735.44,0.0003
ethereum,EXX,VLC/ETH,520985, 735.44,0.0003
ethereum,OKEx,IOTA/ETH,515370,730.08,0.0003
ethereum,Binance,QTUM/ETH,513961,739.01,0.0003
ethereum,Cryptopia,ETH/BTC,510880,731.38,0.0003
ethereum,ForkDelta,VERI/ETH,510771,745.34,0.0003
ethereum,IDEX,TFD/ETH,509871 ,734.66,0.0003
ethereum,Binance,REQ/ETH,509631,736.53,0.0003
ethereum,Bibox,WAX/ETH,500665,737.02,0.0003
ethereum,Kucoin,IHT/ETH,496976,737.43,0.0003
ethereum,Poloniex,OMG/ETH,492481,724.09,0.0003
ethereum,Bibox,FSN/ETH,492121,739.29,0.0003
ethereum,CEX.IO,ETH/BTC,488012,734.54,0.0003
ethereum,Huobi,MANA/ETH,481988, 732.30,0.0003
ethereum,Binance,LINK/ETH,480802,736.95,0.0003
ethereum,CoinEx,ETH/BTC,472906,734.14,0.0003
ethereum,Huobi,DAT/ETH,467789,743.16,0.0003
ethereum,OKEx,QTUM/ETH,465470,740.30,0.0003
ethereum,Bittrex,OMG/ETH, 461841,732.98,0.0003
ethereum,Binance,ZRX/ETH,460209,741.50,0.0003
ethereum,Huobi,GNX/ETH,456974,727.46,0.0003
ethereum,EXX,SEXC/ETH,448426,735.44,0.0003
ethereum,Bitfinex,NEO/ETH,433781,734.97,0.0003
ethereum,Qryptos,STU/ETH,432200,729.03,0.0003
ethereum,Lbank,PUT/ETH,431995,712.88,0.0003
ethereum,Bit-Z,BTX/ETH,431632, 743.47,0.0003
ethereum,Bibox,MKR/ETH,429997,736.57,0.0003
ethereum,Bibox,GTC/ETH,429949,730.05,0.0003
ethereum,Quoine,ETH/JPY,422840,740.56,0.0003
ethereum,Bitbank,ETH/BTC,421377,737.83,0.0003
ethereum,Binance,DASH/ETH,419796,739.42,0.0003
ethereum,TOPBTC,SNT/ETH,419468,816.48,0.0003
ethereum,Huobi,SMT/ETH,415174,734.83,0.0003
ethereum,Huobi,CHAT/ETH,414236,742.57,0.0003
ethereum,Binance,SUB/ETH,413700,729.69,0.0003
ethereum,Bittrex,NEO/ETH,409912,733.01,0.0003
ethereum,Huobi,MEE/ETH,407087,727.44,0.0003
ethereum,OTCBTC,QTUM/ETH,403245, 724.86,0.0003
ethereum,Kucoin,R/ETH,399314,701.36,0.0003
ethereum,Huobi,POWR/ETH,396631,733.47,0.0003
ethereum,Huobi,GAS/ETH,396566,746.37,0.0003
ethereum,Bibox,MANA/ETH,395301,734.76,0.0003
ethereum,Binance,CTR/ETH,391382,743.42,0.0002
ethereum,Huobi,APPC/ETH,388278,747.30,0.0002
ethereum,Binance,LRC/ETH,387902,734.15,0.0002
ethereum,Huobi,PAY/ETH,386619,732.18,0.0002
ethereum,Huobi,QSP/ETH,386390,732.22,0.0002
ethereum,Huobi,TOPC/ETH,385886,738.44,0.0002
ethereum,IDEX,CPC/ETH,385496,744.80,0.0002
ethereum,Huobi,BAT/ETH,384487,734.85,0.0002
ethereum,Huobi,ICX/ETH,381393,733.20,0.0002
ethereum,Bitfinex,MIOTA/ETH,376925,733.06,0.0002
ethereum,Bitcoin Indonesia,ETH/IDR,376655,740.62,0.0002
ethereum,Kucoin,NEO/ETH,375074,735.80,0.0002
ethereum,Binance,BNT/ETH,374701 ,737.86,0.0002
ethereum,OKEx,FAIR/ETH,369446,748.38,0.0002
ethereum,Bit-Z,GXS/ETH,367275,734.05,0.0002
ethereum,Huobi,LUN/ETH,366306,737.11,0.0002
ethereum,Huobi,ACT/ETH,366149,721.83,0.0002
ethereum,Kucoin,SAY/ETH,364604,655.80,0.0002
ethereum,Bibox,AMM/ETH,362183,725.37,0.0002
ethereum,Huobi,RDN/ETH,359978, 741.73,0.0002
ethereum,Bibox,MOT/ETH,355882,726.00,0.0002
ethereum,Huobi,YEE/ETH,353088,734.23,0.0002
ethereum,Huobi,SOC/ETH,351889,732.56,0.0002
ethereum,OKEx,BTM/ETH,351138,1705.79,0.0002
ethereum,Gate.io,JNT/ETH,350979,728.64,0.0002
ethereum,Binance,PPT/ETH,348301,741.20,0.0002
ethereum,Coinrail,ETH/BTC,347870,734.49,0.0002
ethereum,Binance,APPC/ETH,345833,732.11,0.0002
ethereum,Qryptos,RKT/ETH,339692,737.94,0.0002
ethereum,OKEx,SSC/ETH,328217,735.03,0.0002
ethereum,Binance,KNC/ETH,327782,738.22,0.0002
ethereum,Rfinex,ATM/ETH,326644,740.63 ,0.0002
ethereum,Binance,NULS/ETH,326628,734.88,0.0002
ethereum,Binance,STORJ/ETH,325603,743.66,0.0002
ethereum,Binance,GTO/ETH,325326,737.70,0.0002
ethereum,Binance,ENG/ETH,322273,738.29,0.0002
ethereum,Vebitcoin,ETH/TRY,319732,743.94,0.0002
ethereum,HitBTC,SNC/ETH,317444,751.47,0.0002
ethereum,QuadrigaCX,ETH/BTC,317054,738.29,0.0002
ethereum,Binance,WABI/ETH,313283,730.13,0.0002
ethereum,Huobi,SWFTC/ETH,312702,732.10,0.0002
ethereum,HitBTC,DATX/ETH,310949,735.09,0.0002
ethereum,Huobi,UTK/ETH,309235,732.57,0.0002
ethereum,IDEX,LYM/ETH,308817,710.66 ,0.0002
ethereum,HitBTC,W3C/ETH,308388,728.63,0.0002
ethereum,Huobi,SALT/ETH,306231,734.07,0.0002
ethereum,Huobi,REQ/ETH,304303,728.36,0.0002
ethereum,Huobi,CMT/ETH,302652,728.95,0.0002
ethereum,Quoine,ETH/USD,302043,736.30,0.0002
ethereum,Gate.io,ETH/BTC,301867,730.22,0.0002
ethereum,Binance,CND/ETH,301051,743.00,0.0002
ethereum,xBTCe,ETH/CNH,300822,777.86,0.0002
ethereum,Bibox,GNX/ETH,299596,742.35,0.0002
ethereum,Huobi,OST/ETH,297540,736.80,0.0002
ethereum,Binance,LEND/ETH,295121,733.21,0.0002
ethereum,IDEX,REM/ETH,294703,760.74,0.0002
ethereum,Binance,ZEC/ETH,287453,739.26,0.0002
ethereum,Qryptos,ENJ/ETH,285243,735.85,0.0002
ethereum,IDEX,CHP/ETH,283256,756.56,0.0002
ethereum,Upbit,NEO/ETH,282356,733.01,0.0002
ethereum,Kucoin,TKY/ETH,281212,737.90,0.0002
ethereum,Huobi,ZLA/ETH,280228,732.39,0.0002
ethereum,Bittrex,XRP/ETH,277185,732.18,0.0002
ethereum,Huobi,TNT/ETH,276889,740.39,0.0002
ethereum,Upbit,OMG/ETH,276589,732.98,0.0002
ethereum,OEX,ETH/CNY,275781,742.34,0.0002
ethereum,Binance,AE/ETH,275240,738.32,0.0002
ethereum,IDEX,TRAC/ETH,273043,733.38,0.0002
ethereum,Kucoin,GLA/ETH,270556,735.97,0.0002
ethereum,Zebpay,ETH/INR,269810,768.50,0.0002
ethereum,OKEx,AUTO/ETH,269367,727.88,0.0002
ethereum,Ethfinex,OMG/ETH,268508,733.16,0.0002
ethereum,IDEX,CS/ETH,267023,740.23,0.0002
ethereum,Coinroom,ETH/PLN,266913,759.77,0.0002
ethereum,Bibox,AIDOC/ETH,266739,725.50,0.0002
ethereum,Kucoin,DRGN/ETH,265590,739.92,0.0002
ethereum,Bittrex,XLM/ETH,263188,740.42,0.0002
ethereum,Qryptos,FLIXX/ETH,262893,736.22,0.0002
ethereum,IDEX,BAR/ETH,262551,92.30,0.0
ethereum,Binance,ELF/ETH,259846,740.82,0.0002
ethereum,Coinsquare,ETH/BTC,256991,730.43,0.0002
ethereum,Bittrex,TRX/ETH,255720,733.36,0.0002
ethereum,Bibox,BTO/ETH,254345,732.40,0.0002
ethereum,Cobinhood,COB/ETH,252852,729.99,0.0002
ethereum,Exmo,BCH/ETH,252680, 733.16,0.0002
ethereum,Koinex,ETH/INR,251327,761.60,0.0002
ethereum,Binance,BRD/ETH,251109,733.64,0.0002
ethereum,OasisDEX,ETH/DAI,249318,840.14,0.0002
ethereum,Coinut,ETH/USDT,248894,737.33,0.0002
ethereum,Lbank,BTS/ETH,248316,738.17,0.0002
ethereum,Upbit,TRX/ETH,247897,733.36,0.0002
ethereum,Binance,BTS/ETH,247644,744.67,0.0002
ethereum,Zaif,ETH/BTC,247588,733.16,0.0002
ethereum,Huobi,EKO/ETH,246487,737.49,0.0002
ethereum,Huobi,TNB/ETH,246444,724.07,0.0002
ethereum,ChaoEX,REP/ETH,245914,739.59,0.0002
ethereum,Binance,AION/ETH,245508,737.89,0.0002
ethereum,Bibox,ELF/ETH,241874,741.88,0.0002
ethereum,OKEx,BKX/ETH,238646,733.64,0.0002
ethereum,Binance,AST/ETH,236620,733.47,0.0002
ethereum,OKEx,ELF/ETH,236549,733.37,0.0002
ethereum,IDEX,SHIP/ETH,233119,735.44,0.0001
ethereum,IDEX,BEE/ETH,231276,743.20,0.0001
ethereum,Bibox,AWR/ETH,230311,732.44,0.0001
ethereum,IDEX,RFR/ETH,229312,756.71,0.0001
ethereum,Huobi,WAX/ETH,228044,724.93,0.0001
ethereum,Kucoin,JNT/ETH,228000,755.38,0.0001
ethereum,ChaoEX,OMG/ETH,227090,721.80,0.0001
ethereum,ChaoEX,BAT/ETH,225295,735.35,0.0001
ethereum,Mercatox,ETH/BTC,224260,740.14,0.0001
ethereum,DSX,ETH/USD,223805,718.20,0.0001
ethereum,Exmo,ETH/PLN,221261,738.17,0.0001
ethereum,Independent Reserve,ETH/AUD,221144,742.02,0.0001
ethereum,Binance,TNB/ETH,221006,734.10,0.0001
ethereum,Binance,POE/ETH,220333,734.01,0.0001
ethereum,GOPAX,ETH/KRW,2130620,759.63,0.0
ethereum,Bitinka,BTC/ETH,4845170,7918.63,0.0
ripple,Bithumb,XRP/KRW,141218000,0.846119,0.3186
ripple,Upbit,XRP/KRW,40555600,0.846119,0.0915
ripple,Bitfinex,XRP/USD,33596500,0.819600,0.0758
ripple,Bitbank,XRP/JPY,33408400,0.828422,0.0754
ripple,Coinone,XRP/KRW,23731500,0.847059,0.0535
ripple,Huobi,XRP/USDT,18366800,0.822629,0.0414
ripple,Binance,XRP/BTC,17380900,0.823146,0.0392
ripple,OKEx,XRP/USDT,17204000,0.823736,0.0388
ripple,OKEx,XRP/BTC,9628460,0.821282,0.0217
ripple,Poloniex,XRP/BTC,9455570,0.820497,0.0213
ripple,Bitstamp,XRP/USD,9377670,0.821740,0.0212
ripple,Korbit,XRP/KRW,8274290,0.847059,0.0187
ripple,Kraken,XRP/USD,6726640,0.819140,0.0152
ripple,Kraken,XRP/EUR,6545910,0.822691,0.0148
ripple,Kraken,XRP/BTC,5376040,0.821478,0.0121
ripple,Huobi,XRP/BTC,4831110,0.820791,0.0109
ripple,Bittrex,XRP/BTC,4696810,0.821282,0.0106
ripple,Bitfinex,XRP/BTC,4598910,0.822950,0.0104
ripple,Coinbene,XRP/USDT, 4188490,0.821724,0.0095
ripple,Poloniex,XRP/USDT,4069790,0.824742,0.0092
ripple,Binance,XRP/ETH,3996780,0.820566,0.009000000000000001
ripple,CoinEgg,XRP/BTC,3891360,0.820006,0.0088
ripple,Bitstamp,XRP/EUR,2914880,0.820127,0.0066
ripple,Vebitcoin,XRP/TRY,2379470,0.834881,0.0054
ripple,HitBTC,XRP/BTC,2358680,0.822165,0.0053
ripple,OKEx,XRP/ETH,2309070,0.823927,0.0052
ripple,AEX,XRP/BITCNY,1912980,0.773357,0.0043
ripple,Upbit,XRP/BTC,1869150,0.821282,0.0042
ripple,Bitstamp,XRP/BTC,1850810,0.820595,0.0042
ripple,Bittrex,XRP/USDT,1601570,0.828765,0.0036
ripple,BTC Markets,XRP/AUD,1520080,0.818345,0.0034000000000000002
ripple,CEX.IO,XRP/USD,1307590,0.848300,0.003
ripple,Exmo,XRP/USD,1228470,0.844000,0.0028000000000000004
ripple,BTCTurk,XRP/TRY,779140,0.824380,0.0018
ripple,Koinex,XRP/INR,717677,0.853450,0.0016
ripple,Exmo,XRP/BTC,623092,0.825109,0.0014000000000000002
ripple,BX Thailand,XRP/THB,621892,0.824193,0.0014000000000000002
ripple,Koineks,XRP/TRY,488973,0.829631,0.0011
ripple,Zebpay,XRP/INR,485617,0.861605,0.0011
ripple,ZB.COM,XRP/USDT,440604,0.825747,0.001
ripple,RippleFox,XRP/CNY,416226,0.832954,0.0009
ripple,Gatehub,XRP/USD,410641,0.806319,0.0009
ripple,Ripple China,XRP/CNY,398256,0.840784,0.0009
ripple,Bitcoin Indonesia,XRP/IDR,396263,0.827587,0.0009
ripple,Gate.io,XRP/USDT,390271,0.823736,0.0009
ripple,BCEX,XRP/BTC,388217,0.865241,0.0009
ripple,Exmo,XRP/RUB,336219,0.792581,0.0008
ripple,Bitso,XRP/MXN,324152,0.829995,0.0007000000000000001
ripple,Upbit,XRP/USDT,315601,0.825747,0.0007000000000000001
ripple,Coinrail,XRP/BTC,309993,0.822263,0.0007000000000000001
ripple,Bittrex,XRP/ETH,277185,0.823640,0.0006
ripple,Bitstamp (Ripple Gateway),XRP/USD,272115,0.815762,0.0006
ripple,CEX.IO,XRP/BTC,224837,0.827856,0.0005
ripple,Quoine,XRP/JPY,208251,0.831720,0.0005
ripple,RippleFox,XRP/XLM,171557,0.838062,0.0004
ripple,Fatbtc,XRP/CNY,167772,0.875018,0.0004
